polymer_name,backbone,side_chain,side_chain_type,side_chain_length,side_chain_design_intent,device_type,transport_regime,film_thickness,channel_length,molecular_weight_mn,molecular_weight_mw,dispersity,mobility_h,mobility_e,capacitance,uc_star,pce,jsc,voc,ff,crystallinity,pi_pi_spacing,lamellar_spacing,experiment_condition,processing_method,processing_solvent,synthesis_solvent,electrolyte,measurement_method,notes,_source_file,_source_path,_config_name,backbone_name_text,sidechain_name_text,paper_id,confidence_text,paper_name,paper_key_display,paper_id_display,polymer_name_norm,confidence_text_norm,backbone_smiles_text,parse_source,parse_confidence,sidechain_smiles_list_text,sidechain_parse_source,sidechain_cleaned_name,sidechain_parse_success,sidechain_smiles_text,repeat_unit_smiles_full,backbone_smiles,sidechain_smiles_list,source_priority,image_candidate_smiles,matching_decision,candidate_score,match_mode,confidence,final_confidence,decision_note,needs_manual_review
pdppt-c2c6c8,poly(diketopyrrolopyrrole-co-thiophene),2-hexyl decyl (C2C6C8),alkyl,C2C6C8,solubility,,electronic,100 nm,,88.5,,4.09,,,,,,,,,semi-crystalline,,,"εT = 0, 0.18, 0.34, 0.47, 0.59",spin-coating,chlorobenzene,,,,preferred edge-on morphology,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/pdf/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,text_mining_GPT_extended,poly(diketopyrrolopyrrole-co-thiophene),2-c6c10c2c6c8,413,,,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,413,pdppt-c2c6c8,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-hexylmethyl-0-ethylhexyloctyl,False,,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,,[],image_pool,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,image_pool_match,2.76,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdppt-c2c8c10,poly(diketopyrrolopyrrole-co-thiophene),2-octyl dodecyl (C2C8C10),alkyl,C2C8C10,solubility,OFET,electronic,100 nm,50 µm,76.6,,3.27,0.025 to 1.1 cm2 V–1 s–1,,,,,,,,semi-crystalline,,,"εT = 0, 0.18, 0.34, 0.47, 0.59",spin-coating,chlorobenzene,,,bottom-gate top-contact OFET,highly aligned polymer crystallites,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/pdf/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,text_mining_GPT_extended,poly(diketopyrrolopyrrole-co-thiophene),2-c8doc10c2c8c10,413,,,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,413,pdppt-c2c8c10,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-octyldomethyl-0-ethyloctylmethyl-0-yl,False,,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,,[],image_pool,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,image_pool_match,2.76,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdppt-c2c10c12,poly(diketopyrrolopyrrole-co-thiophene),2-decyl tetradecyl (C2C10C12),alkyl,C2C10C12,solubility,,electronic,100 nm,,60.6,,2.44,,,,,,,,,semi-crystalline,,,"εT = 0, 0.18, 0.34, 0.47, 0.59",spin-coating,chlorobenzene,,,,bimodal morphology,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/pdf/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,text_mining_GPT_extended,poly(diketopyrrolopyrrole-co-thiophene),2-c10tetrac10c2c10c12,413,,,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,413,pdppt-c2c10c12,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-methyl-0-tetramethyl-0-ethylmethyl-0-methyl-2-yl,False,,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,,[],image_pool,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,image_pool_match,2.76,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pdppt-c2c12c14,poly(diketopyrrolopyrrole-co-thiophene),2-dodecyl hexadecyl (C2C12C14),alkyl,C2C12C14,solubility,,electronic,100 nm,,61.8,,2.97,,,,,,,,,semi-crystalline,,,"εT = 0, 0.18, 0.34, 0.47, 0.59",spin-coating,chlorobenzene,,,,bimodal morphology,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting/pdf/413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,text_mining_GPT_extended,poly(diketopyrrolopyrrole-co-thiophene),2-doc10hexac10c2c12c14,413,,,413_Adv Funct Materials - 2021 - Zhang - Molecular Origin of Strain%E2%80%90Induced Chain Alignment in PDPP%E2%80%90Based Semiconducting.txt,413,pdppt-c2c12c14,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-domethyl-0-hexamethyl-0-ethylmethyl-2-methyl-4-yl,False,,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,,[],image_pool,*N1C(=O)C2=C(c3ccc(-c4ccc(-c5ccccc5)s4)s3)N(C)C(=O)C2=C1c1ccc(-c2ccccc2)s1,image_pool_match,2.76,paper_only,medium,0.7,image candidate selected; image_pool_match,0
pnb,NDTI–BTI (wave-line backbone),2-decyltetradecyl (DT),alkyl,DT,,OTFT; OTE,electronic,,,11.5 kg mol−1,,1.6,,0.0056 cm2 V−1 s−1,,,,,,,semi-crystalline,,24.9 Å,30 mol% N-DMBI; annealed 120 °C 8 h,spin-coating,chlorobenzene,,,TC/BG OTFT; four-probe conductivity,face-on orientation,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/pdf/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,text_mining_GPT_extended,ndti–bti (wave-line backbone),2-c10tetrac10dt,496,,,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,496,pnb,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-methyl-0-tetramethyl-0-dt-yl,False,,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,,['CCCCCCCCCCCCCCCCCCCC'],image_pool,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,image_pool_match,4.0,substring_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
pnb-tz,NDTI–BTI–Tz (pseudo-straight-line backbone),2-decyltetradecyl (DT),alkyl,DT,packing control,OTFT; OTE,electronic,,,11.6 kg mol−1,,1.9,,0.12 cm2 V−1 s−1,,,,,,,crystalline,3.45 Å,21.2 Å,30 mol% N-DMBI; annealed 120 °C 8 h,spin-coating,chlorobenzene,,,TC/BG OTFT; four-probe conductivity,edge-on orientation with high crystallinity,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/pdf/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,text_mining_GPT_extended,ndti–bti–tz (pseudo-straight-line backbone),2-c10tetrac10dt,496,,,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,496,pnb-tz,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,2-methyl-0-tetramethyl-0-dt-yl,False,,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,,['CCCCCCCCCCCCCCCCCCCC'],image_pool,CCCCCCCCCCC(CCCCCCCC)CN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CC(CCCCCCCC)CCCCCCCCCC)C3=O,image_pool_match,4.0,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
pnb-tzdp,NDTI–BTI–Tz (pseudo-straight-line backbone),3-decylpentadecyl (DP),alkyl,DP,packing control,OTFT; OTE,electronic,,,15.4 kg mol−1,,2.3,,0.55 cm2 V−1 s−1,,,,,,,crystalline,3.45 Å,22.1 Å,30 mol% N-DMBI; annealed 120 °C 8 h,spin-coating,chlorobenzene,,,TC/BG OTFT; four-probe conductivity,bimodal orientation with both face-on and edge-on fractions,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type/pdf/496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,text_mining_GPT_extended,ndti–bti–tz (pseudo-straight-line backbone),3-c10pentac10dp,496,,,496_Advanced Materials - 2020 - Wang - Naphthodithiophenediimide Bithiopheneimide Copolymers for High%E2%80%90Performance n%E2%80%90Type.txt,496,pnb-tzdp,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,3-methyl-0-pentamethyl-0-dp-yl,False,,CCCCCCCCCCC(CCCCCCCCC)CCN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CCC(CCCCCCCCC)CCCCCCCCCC)C3=O,,['CCCCCCCCCCCCCCCCCCCCC'],image_pool,CCCCCCCCCCC(CCCCCCCCC)CCN1C(=O)c2c3cc(C)sc3c3c4c(c5sc(-c6cnc(-c7cc8c(=O)n(CCCCCC)c(=O)c9cc(-c%10ncc(C)s%10)sc9c8s7)s6)cc5c(c24)C1=O)C(=O)N(CCC(CCCCCCCCC)CCCCCCCCCC)C3=O,image_pool_match,4.0,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
pndi2teg-2tz (p-3o),naphthalenediimide-dialkoxybithiazole (NDI-2Tz),TEG,OEG,,host−dopant miscibility,OTE,electronic,,,46 kDa,,,,1.40 cm2 V−1 s−1,,,,,,,semi-crystalline,3.47 nm,,5-wt% N-DMBI,spin coating,CHCl3,,,MIS admittance & in-plane TE measurement,edge-on orientation,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/pdf/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,text_mining_GPT_extended,naphthalenediimide-dialkoxybithiazole (ndi-2tz),teg,497,,,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,497,pndi2teg-2tz (p-3o),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,tethoxyethyl,True,CC,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,,['CC'],image_pool,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
pndi2hexeg-2tz (p-6o),naphthalenediimide-dialkoxybithiazole (NDI-2Tz),HexEG,OEG,,host−dopant miscibility,OTE,electronic,,,21 kDa,,,,1.47 cm2 V−1 s−1,,,,,,,semi-crystalline,3.38 nm,,5-wt% N-DMBI,spin coating,CHCl3,,,MIS admittance & in-plane TE measurement,bimodal packing,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/pdf/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,text_mining_GPT_extended,naphthalenediimide-dialkoxybithiazole (ndi-2tz),hexeg,497,,,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,497,pndi2hexeg-2tz (p-6o),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,hexethoxyethyl,True,CC,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,,['CC'],image_pool,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
pndi2bteg-2tz (p-b3o),naphthalenediimide-dialkoxybithiazole (NDI-2Tz),BTEG,OEG,,host−dopant miscibility,OTE,electronic,,,72 kDa,,,,0.15 cm2 V−1 s−1,,,,,,,semi-crystalline,3.46 nm,,5-wt% N-DMBI,spin coating,CHCl3,,,MIS admittance & in-plane TE measurement,reduced crystallinity,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole/pdf/497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,text_mining_GPT_extended,naphthalenediimide-dialkoxybithiazole (ndi-2tz),bteg,497,,,497_impact-of-oligo%28ethylene-glycol%29-side-chains-on-the-thermoelectric-properties-of-naphthalenediimide-dialkoxybithiazole.txt,497,pndi2bteg-2tz (p-b3o),unknown,,TEXT_FALLBACK,low,['CC'],ALKYL_LENGTH,btethoxyethyl,True,CC,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,,['CC'],image_pool,CCCCCCCCOC1=C(SCCCCCCCC)C2=C(OCCCCCCCC)N=c3sc(c(C)cc4c(=O)n(CC(COCCOCCOC)COCCOCCOC)c(=O)c5c6cc3c(c(=O)n(CC(COCCOCCOC)COCCOCCOC)c6=O)c45)C(=O)N(C)C(=N1)S2,image_pool_match,4.0,paper_only,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
p1,IDTT–fluoro-benzothiadiazole A–D–A backbone,hexyl-phenyl,conjugated,hexyl,study effects on OFET performance,OFET,electronic,,10 µm,61.8 kDa,,1.14,0.086,,≈6.2 nF cm−2,,,,,,amorphous,,,annealed at 250 °C,spin-coated at 2000 rpm for 60 s,chlorobenzene,chlorobenzene,,staggered TG/BC OFET geometry,significantly rough morphology,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/pdf/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,text_mining_GPT_extended,idtt–fluoro-benzothiadiazole a–d–a backbone,c6-phenyl,439,,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,439,p1,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexyl-phenylenyl,False,,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,,[],image_pool,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,image_pool_match,2.58,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p1,IDTT–fluoro-benzothiadiazole A–D–A backbone,hexyl-phenyl,conjugated,hexyl,study effects on OFET performance,OFET,electronic,,10 µm,61.8 kDa,,1.14,0.074,,≈6.2 nF cm−2,,,,,,amorphous,,,annealed at 250 °C,spin-coated at 2000 rpm for 60 s,o-dichlorobenzene,chlorobenzene,,staggered TG/BC OFET geometry,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/pdf/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,text_mining_GPT_extended,idtt–fluoro-benzothiadiazole a–d–a backbone,c6-phenyl,439,,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,439,p1,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexyl-phenylenyl,False,,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,,[],image_pool,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,image_pool_match,2.58,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p1,IDTT–fluoro-benzothiadiazole A–D–A backbone,hexyl-phenyl,conjugated,hexyl,study effects on OFET performance,OFET,electronic,,10 µm,61.8 kDa,,1.14,0.051,,≈6.2 nF cm−2,,,,,,amorphous,,,annealed at 250 °C,spin-coated at 2000 rpm for 60 s,1-chloronaphthalene,chlorobenzene,,staggered TG/BC OFET geometry,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/pdf/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,text_mining_GPT_extended,idtt–fluoro-benzothiadiazole a–d–a backbone,c6-phenyl,439,,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,439,p1,unknown,,TEXT_FALLBACK,low,[],NON_OPSIN_COMPATIBLE,hexyl-phenylenyl,False,,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,,[],image_pool,O=c1oc2c3cccc2c2ccc4c5cccc6c5-c5c(ccc3c51)c6c1c4c21,image_pool_match,2.58,exact_name,medium,0.7,image candidate selected; image_pool_match,0
p2,IDTT–fluoro-benzothiadiazole A–D–A backbone,hexyl-thienyl,conjugated,hexyl,study effects on OFET performance,OFET,electronic,,10 µm,42.3 kDa,,1.23,0.211,,≈6.2 nF cm−2,,,,,,amorphous,,,annealed at 250 °C,spin-coated at 2000 rpm for 60 s,chlorobenzene,chlorobenzene,,staggered TG/BC OFET geometry,"smooth surface morphology, well-packed and interconnected grains",439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,scratch/prj/ch_sce_mine/MatAGen/outputs_example/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and/pdf/439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,text_mining_GPT_extended,idtt–fluoro-benzothiadiazole a–d–a backbone,c6-thienyl,439,,,439_Macro Chemistry   Physics - 2017 - Opoku - Conjugated Side Chain Tuning Effect of Indacenodithieno 3 2%E2%80%90b thiophene and.txt,439,p2,unknown,,TEXT_FALLBACK,low,['CCCCCC'],ALKYL_LENGTH,hexyl-thienyl,True,CCCCCC,C[N+](C)(C)C,,['CCCCCC'],image_pool,C[N+](C)(C)C,image_pool_match,2.1,exact_name,medium,0.7,image candidate selected; sidechain inferred; image_pool_match,0
